adult,backdrop_path,genre_ids,id,original_language,original_title,overview,popularity,poster_path,release_date,title,video,vote_average,vote_count
False,/1ljhKlRsjAGpwwi5babIiPMaoMA.jpg,"[35, 80, 10749]",11763,hi,बंटी और बब्ली,"Bunty and Babli are two avid dreamers. Two free souls born into caged small town realities. They grow weary of being two specks on the horizon. They desire the horizon itself.And so they pack their aspirations in worn out bags, whip a scarf of confidence around their proud necks and set forth. On a journey across the length and breadth of the country, spinning circles around the people they meet.",5.984,/32OxUzs9ETQ3QvLFFYaDuuAtq3Y.jpg,2005-05-27,Bunty Aur Babli,False,6.3,60
False,/qMgHzTu8kChAtylfvnQEIVFIobs.jpg,"[80, 28, 18]",20968,hi,सर्कार,"Subhash Nagre runs a parallel government in the city where he has a cult following. When his enemies plot to murder him, his son takes charge and stands up against them.",5.262,/lEcqRvY25zvzUkcevC900r020Os.jpg,2005-07-01,Sarkar,False,6.9,60
False,/5gsUoTh54NLaEJEXv7eNRWgR7Cl.jpg,"[35, 10749, 18]",15084,hi,Salaam Namaste,"Salaam Namaste is about two Indians who have left their houses to make a life on their own, and how they meet and how they tackle their own relationships and problems and overcome them themselves without their families",5.178,/wL1lm92Da9R7VEPXD0ZCSt1kuUd.jpg,2005-09-09,Salaam Namaste,False,6,76
False,/kg0okfvvf4I8CTjnQnOboEI6bKu.jpg,"[28, 53]",20132,hi,काल,"After a series of deaths in Orbit Park, India, are attributed to a man-eating tiger, wildlife expert Krish and his photographer decide to investigate the incidents for a magazine article.",4.927,/dzFAY2jqODs7GXGhi590222WAyw.jpg,2005-04-29,Kaal,False,4.3,38
False,/70MVsfZY4g9M5s33Fkm2wkuCU4C.jpg,[53],69346,hi,ज़हर,"Siddharth and Sonia are happily married until Anna walks into Siddharth's life. Things go from bad to worse, when Anna gets killed and Siddharth finds himself sinking in troubled waters.",4.762,/yxrLjWjPqHOm6QrXl4kuuhhEBtc.jpg,2005-03-25,Zeher,False,5.5,16
False,/qD8Z9pYz7dxbc7hqtDPOzIjWpQl.jpg,"[35, 10749]",46415,hi,Neal 'n' Nikki,"The film, as its name implies, centres on Gurneal ""Neal"" Ahluwalia and Nikkita ""Nikki"" Bakshi (Uday Chopra and Tanisha), two Canadians of Indian descent, born and raised in British Columbia. Before getting married Neal wants to spend one month on vacation in total freedom by meeting women, going to clubs...",4.698,/aCjfuhKLvnH4K1QaxB2GJkGicWY.jpg,2005-12-09,Neal 'n' Nikki,False,4.3,17
False,/foOSiTIB7E10uq62O2AOZtxqGse.jpg,"[18, 10749]",46423,hi,Lucky: No Time for Love,"Mr. Sekhri is the Indian Ambassador in Russia, and his Chief Assistant is Mr. Negi. Sekhri is widowed with a son named Aditya, while Negi is married and has brought his wife, Anjali, and two daughters, Lucky and Dhara, with him to Russia. One day while going to school, Lucky's bicycle has a flat tire...",4.568,/hqBaHsrlg4ZavQWYtxtJpgW4nUk.jpg,2005-04-08,Lucky: No Time for Love,False,4.9,24
False,/1oOpPR0MdERJ2yBG8ZOAPMSrLbx.jpg,[18],20623,hi,Page 3,'Page 3' takes a behind-the-scenes look at the lifestyles of the A-list celebrities in metro cities. It explores the networking and the power play between the air-kissing,4.475,/wQnQ8BOiJpLze6wC01ujoQcjyeU.jpg,2005-01-21,Page 3,False,6.3,30
False,/iujJbAcLr7FdXeqSgWz4NKwzzKt.jpg,[18],20496,hi,Mangal Pandey - The Rising,"The film begins in 1857, when India was ruled by the British East India Company. Mangal Pandey is a sepoy, a soldier of Indian origin, in the army of the East India Company. Pandey is fighting in the Anglo-Afghan Wars and saves the life of his British commanding officer, William Gordon. Gordon is indebted to Pandey and a strong friendship develops between them, transcending both rank and race.",4.319,/iQwEckVbFP20UYVhLAs2c4JZ3TE.jpg,2005-08-12,Mangal Pandey - The Rising,False,6.1,54
False,/bygIFpUHQBTVR8wKPwmBRHVWAFP.jpg,[18],21567,hi,Iqbal,"This is all about chasing your dreams, no matter what the obstacles. The story involves a young deaf and dumb boy who is crazy about cricket.",4.04,/oPdtscy3BYDsM83wddWkmQxcTEg.jpg,2005-08-26,Iqbal,False,6.8,58
False,,"[18, 10749]",161212,hi,क्योंकि,"Widowed Colonel Khurana, a resident of India, goes to London, accumulates enough wealth, returns to India, opens a private Sanatorium for the insane, and hires his daughter, Tanvi, as one of the psychiatrists'. His second-in-charge is Dr. Sunil. Tanvi looks after patient #36, a woman by the name of Shobhna Mathur, quite lovingly, almost like the mother she never had. Then Shobhna gets well, is discharged and unable to recollect Tanvi's loving care. This does hurt Tanvi, so she decides never to get close to any patient, especially the new patient #36, Anand J. Sharma, who has been admitted by a Court Order. Circumstances do make Tanvi and Anand get close, so close that they fall in love with each other. But her disciplinarian father has chosen a suitor named Karan, and is not willing to take the risk of Tanvi marrying a mental patient, especially one like Anand, who has been arrested and charged with killing his fiancée, Maya.",4.025,/j77NdrLrVhyt0e0enEG0ZzWP2v6.jpg,2005-11-03,Kyon Ki...,False,5.7,29
False,/x1xOEGcxrK336CQzp0omBY03p23.jpg,"[10749, 18]",20651,hi,Parineeta,"Since childhood, Lolita has been in love with her next-door neighbor, Shekhar, whose father, Navinchandra, is a wealthy but heartless businessman. When she discovers Navinchandra's plan to seize her uncle's home and turn it into a hotel, she decides to seek help from Girish, a steel tycoon. Shekhar, however, suspects romantic motives are behind Lolita's entreaty.",3.819,/6PupxvUzTVqkSJvvbDILOjLQwuB.jpg,2005-06-10,Parineeta,False,6.5,41
False,/gFZal1ArW2Qy1BGRRkOjAHlKCQ5.jpg,"[28, 80, 53]",40017,hi,कलयुग,Kunal and Renuka's marital bliss is shattered when a group of people film and upload a video of them being intimate on an adult website. Kunal fights to take them and their illegal racket down.,3.666,/zvs6wuMCdn0zTe3U7yeXboiHjin.jpg,2005-12-09,Kalyug,False,6.2,16
False,/xnzvooJi1iY2MMIFs8KcAy7a18o.jpg,"[35, 18, 10749]",39217,hi,मैंने प्यार क्यूँ किया,A married doctor lands in trouble when his flirtatious ways lead a woman to fall for him.,3.65,/xQ1HQEoI8KJ9j9Rr2AzMuhPLcyc.jpg,2005-07-15,Maine Pyaar Kyun Kiya?,False,4.5,32
False,/fEYR56k4ANXYWmPAF0l1CEwbzbY.jpg,"[18, 35, 10751]",83903,hi,वाह! लाइफ हो तोह ऐसी!,"As the only employed member of a large family, Aditya Singh a big-hearted mechanic, works hard to provide for his siblings, his grandmother and a bevy of nieces and nephews. But, when he is unexpectedly killed in a car accident, his family's future becomes a murky prospect. Fearful for their safety and happiness, Aditya convinces Yamraj the Hindu god of death, to give him a chance to return -- as a ghost -- to carry out the unresolved business of his life.",3.418,/1f4PGH7PDRWlcr5xml3uZCZBobC.jpg,2005-12-23,Vaah! Life Ho Toh Aisi!,False,5.4,24
False,/utxJ9toUfxHgMveSqFQrRjQjip2.jpg,"[18, 35, 10749]",19620,hi,ब्लफ़ मास्टर,"Roy is a professional conman, who has raised his work to the level of an art. The only true thing he has is his love for Simmi someone who is so rooted, honest and sincere, that he can't bring himself to tell her the reality of who he is. But when his past catches up with him, she cannot forgive him for the deceit their relationship is built on. He loses her forever. That's when Aditya Srivastav enters the picture. He is the counterpoint to everything that Roy is as frantic as Roy is calm, as dumb as Roy is smart, as messy and untidy as Roy is smooth. They have only one thing in common. Aditya is a conman too. At least he thinks of himself as one. In Roy's book, he's an embarrassment. But one that won't go away!",3.287,/pekKOkIrc1fOwurlwqXR4g6K5sB.jpg,2005-01-01,Bluffmaster!,False,5.9,35
False,/nvFU0LK23OdBmMP6Pu5vO2VRGTJ.jpg,[18],15774,hi,स्वदेस,"A successful Indian scientist returns home to his village to take his nanny back to America with him, and in the process rediscovers his roots.",13.335,/yUSL24kpHc9Nls4Pohia4shgcIM.jpg,2004-12-17,Swades,False,7.3,265
False,/v9WuP3V5eeJudaqoDE870HEuYSk.jpg,[18],14134,hi,मैं हूँ ना,"An army major goes undercover as a college student. His mission is both professional and personal: to protect his general's daughter from a radical militant, and to find his estranged half-brother.",12.53,/iiZ8BgmAsxKUEyO6ux8z6GHiE6j.jpg,2004-04-30,Main Hoon Na,False,6.9,209
False,/1m6SYJ0AWwvqK1Ftl98jqiGK7Xo.jpg,"[28, 80, 18, 53]",17478,hi,धूम,"A gang of bikers headed by the cool-headed and arrogant Kabir is on a robbing spree in Mumbai. They rob establishments and then zip away on their superbikes. ACP Jai Dixit is the case in-charge and he recruits a bumbling bike mechanic and racer named Ali to chase the gang on a bike and help Jai nab them. Kabir accepts the challenge, and pulls off another robbery amidst a function. This causes Jai and Ali to call it off. Jai resigns from the police force and Ali goes back to his daily job. Meanwhile Kabir has lost one of his team members and recruits Ali for their final job in Goa. The action shifts from the congested Mumbai traffic to the sunny Goa for the final showdown between cops and robbers.",11.176,/A7fxXAsuYEohxYNl8YeH3FYkuDv.jpg,2004-08-27,Dhoom,False,6.3,158
False,/lJhFmVcLTy2i4gRfw9XtcuGYozM.jpg,"[18, 10749]",4251,hi,वीर-ज़ारा,"Squadron Leader Veer Pratap Singh, a pilot in the Indian air force, rescues the stranded Zaara, a woman from Pakistan, following a bus accident, and their lives are forever bound.",11.032,/j267YqLvKAHeyykTflxzpgVgviQ.jpg,2004-11-12,Veer-Zaara,False,7.4,217
False,/kBi1q1jXgOPjbtBIw56nAl15zjw.jpg,"[80, 18]",28740,hi,Black Friday,"Bombs tear through Bombay, wreaking havoc and polarising the citizens. With perpetrators at large, the state launches a massive drive to unmask the truth behind these events.",9.255,/a5s6liMFTQd7EHvCSSjavu4piPr.jpg,2004-08-13,Black Friday,False,7.3,71
False,/h0ihknzGbE42QEk9ujUTMebFnDT.jpg,"[10749, 35]",20495,hi,मुझसे शादी करोगी,"Sameer, fast at losing his temper is re-located to Goa where he falls in love with Rani. But Sameer's new roommate Sunny, has some plans of his own.",7.639,/9PqBPlaO5wLI7LPMaJNLoIiSSSA.jpg,2004-07-30,Mujhse Shaadi Karogi,False,6.5,86
False,/fQfODknc07ro4uAYWurQIU3D4WU.jpg,"[10752, 28, 18, 10749]",21175,hi,लक्ष्य,"An aimless, jobless, irresponsible grown man joins the army and matures into a battlefield hero.",7.419,/ctB8RWoK2LHn5skqN4eUWVSvpyM.jpg,2004-06-18,Lakshya,False,6.5,79
False,/c0ahfvAgNZE6reDkwUgZ28sddVX.jpg,[35],76684,hi,मस्ती,"Three henpecked friends try to escape their unhappy marriages by seeking out some extramarital fun, only to end up being blackmailed.",6.28,/2cUfjsn5uCiDiTdkjiEQM2HXYLg.jpg,2004-04-09,Masti,False,5.9,42
False,/bwMFug2x0ZGE4OqUVgqxqpXiC7c.jpg,[28],21665,hi,ख़ाकी,"Just as he is preparing for his daughter's wedding, a veteran policeman is assigned to a crack team transporting a Pakistani secret agent to trial. Is the latter innocent?",5.909,/gNqMRLzVuvcqHL0XkU3ubLmKYgX.jpg,2004-01-23,Khakee,False,6.4,59
False,/fGxaC8xYB8xc33sGGzZfFM3nPq2.jpg,"[10749, 10751, 35, 18]",4253,hi,हम तुम,"The encounters of two people who run into each other on several occasions under circumstances ranging from friendly to hostile to loving. Along many years and countless run-ins, the two despise each other, befriend each other, and fall in love with each other—in no particular order.",5.645,/yYwxJ6Qgr2TyHMRPBSqiCHQeVMb.jpg,2004-05-28,Hum Tum,False,6.5,84
False,/44kkKYMQJKCyuLQJQpvUvVes8KT.jpg,"[28, 80, 18]",72051,hi,Garv: Pride and Honour,"About to retire, police inspector Samar Singh changes his mind when he discovers that a recently elected official has ties with the underworld.",5.508,/9lqPTKndjMWfPmBRyH8rWw7bH5I.jpg,2004-07-09,Garv: Pride and Honour,False,5.8,19
False,/OjP8C3HY5jdSE9Ob0H19e9ahpW.jpg,"[35, 10749, 28]",20364,hi,Hulchul,"A man and woman from feuding families each pretend to fall in love, as part of a revenge plot. Chaos ensues when their fake romance becomes a reality.",4.286,/ve6YjkjNAbY2r2djFxrw6v9IXfy.jpg,2004-11-26,Hulchul,False,6.7,49
False,/2nbs8BVgrX0DKTdzExmdqJB1lqG.jpg,"[28, 80]",43410,hi,युवा,"Michael, Arjun and Lallan, three men from three different strata of society, cross paths one morning in Calcutta and change one another's lives forever.",4.01,/m3h7iSCBBFT40IZYuh3IjJN6fjE.jpg,2004-05-22,Yuva,False,6.6,42
False,/wATxrmSllujUHc67YJV5Daql1Aq.jpg,"[18, 10749]",41252,hi,Raincoat,"Tells the story of two lovers, separated by destiny, who meet again one day. This encounter allows each to realize the truth about the lives they are living.",3.984,/doz7H7x8MA7NBJdlqg8P0xCeK6R.jpg,2004-12-24,Raincoat,False,7.2,29
False,/jQoSyt24bD6ns6ZvQwyTJCpTMDd.jpg,"[53, 10749]",166027,hi,फ़िदा,Fida tells the story of Jai who one day happen to meet a young and beautiful woman called Neha and he falls in love with her at first sight.,3.743,/4MBbNqBbTHCtfjEEqrskZWIVfBZ.jpg,2004-08-20,Fida,False,5.3,16
False,,"[18, 28, 53, 80]",117356,hi,Musafir,"Musafir (Hindi: मुसाफ़िर Musāfir, translation: Traveller) is a 2004 Hindi thriller film, directed and produced by Sanjay Gupta starring Sanjay Dutt, Anil Kapoor and Sameera Reddy. The film was controversial because of some sensual scenes, including kissing, between Kapoor and Reddy. The film has been described as ""a take-off on"" Oliver Stone's 1997 thriller, U Turn",3.671,/2lhpRadc4G26BPaGwfvvDYQ5T9G.jpg,2004-12-09,Musafir,False,5.8,16
False,,"[53, 10749]",22315,hi,ऐतराज़,"Aitraaz revolves around the character Raj Malhotra (Akshay Kumar) a successful businessman who has everything going for him, including a lovely wife (Kareena Kapoor). Just when he thinks things can't get any better, Sonia (Priyanka Chopra) - his ex-girlfriend, now the boss's wife - walks back into his life - and she wants Raj at any cost.",3.504,/jzyOT5bO52y1mHiL0v1bQDOAISA.jpg,2004-11-12,Aitraaz,False,5.8,45
False,/v3sPv48qk0IQ4UshIAzYnAJHk1Y.jpg,"[28, 80, 53]",155973,hi,Aan: Men at Work,"Crime is at its highest peak in Mumbai with it split in three ways. Walia has one-third, Manik Rao has one-third and Roshni has a third of the Mumbai territory. The crime rate rises with more smuggling, trading and illegal activities soaring.",3.018,/3iZjhwvpnSrZPWviWWSs2wu10ey.jpg,2004-06-04,Aan: Men at Work,False,5.6,17
False,/z920aIimv1NJG8BopYC25RL7ivd.jpg,"[18, 53]",20534,hi,Murder,"To escape a secure but stifling life with her workaholic husband Sudhir, bored housewife Simran begins an affair with Sunny, an ex-boyfriend from her college days. However, when Sudhir grows suspicious and hires a private detective, the infidelity soon comes to light.",3.018,/j14NjDFy7QQWHDSzfO9EkZvc9ZF.jpg,2004-04-02,Murder,False,4.9,28
False,/uw1fozRUKixPeD6wH945xVwD9Cu.jpg,[],158780,hi,Run,"This action movie is filled with romance and adventure. As Abhisek fights for his life against the forces of crime and injustice, he meets Bhoomika, who captures his heart.",2.946,/iK0bWpUjKvQK63qL0Ig7hOLa4dG.jpg,2004-01-29,Run,False,5.7,11
False,/fgvnLw4n5JpXWtDdwRqUfpYrnCj.jpg,"[35, 18, 10749]",4254,hi,कल हो ना हो,An uptight MBA student falls for the charismatic new neighbor who charms her troubled family – but he has a secret that forces him to push her away.,16.306,/zhMI6I0kSLnewTMwE0A8Tz3Cj2f.jpg,2003-11-27,Kal Ho Naa Ho,False,7.4,319
False,/to8rqdubR3IUCotrIz2xirwmgAb.jpg,"[35, 18, 10749]",4252,hi,चलते चलते,A man pursues a woman who is already engaged and eventually gets married to her. Differences between the two lead to a bitter separation that threatens to destroy their relationship forever.,9.257,/7eux23WmDXUkmgLdMdxuuFn9II4.jpg,2003-06-12,Chalte Chalte,False,6.3,83
False,/ijRAVC3kHqmfPKyViUgTvmy522c.jpg,"[18, 878, 28]",25516,hi,कोई मिल गया,A developmentally disabled man meets an extraterrestrial after a huge spacecraft leaves it behind.,9.106,/2iJVauDYcYxRRGciTmAOSjiATf9.jpg,2003-08-08,Koi... Mil Gaya,False,6.9,171
